Item ID,Weight(in kg.),PricePerUnit,Quantity,Shipping Cost,ShippingRevenue,LogisticProfit,DeliveryStatus
3105,77,21,261,13,51,38,FALSE
3106,36,2,157,1,90,89,FALSE
3107,89,15,229,18,81,63,FALSE
3108,161,18,109,6,41,35,FALSE
3109,63,24,65,15,99,84,FALSE
3110,127,11,76,20,69,49,FALSE
3111,141,25,295,20,84,64,FALSE
3112,150,27,192,8,80,72,FALSE
3113,137,30,233,5,59,54,FALSE
3114,155,13,50,1,37,36,FALSE
3115,68,12,277,6,75,69,FALSE
3116,113,13,58,4,81,77,FALSE
3117,130,19,228,4,96,92,FALSE
3118,104,16,152,11,51,40,FALSE
3119,138,12,156,9,87,78,FALSE
3120,171,3,223,7,77,70,FALSE
3121,178,4,66,17,25,8,FALSE
3122,139,30,28,1,75,74,FALSE
3123,183,25,21,17,79,62,FALSE
3124,52,16,168,18,83,65,FALSE
3125,157,17,266,6,78,72,FALSE
3126,127,14,139,12,75,63,FALSE
3127,63,23,196,19,88,69,FALSE
3128,182,15,27,18,93,75,FALSE
3129,30,24,172,5,63,58,FALSE
3130,68,1,76,19,66,47,FALSE
3131,172,26,188,12,50,38,FALSE
3132,151,1,215,14,47,33,FALSE
3133,95,9,73,7,67,60,FALSE
3134,124,18,215,13,40,27,FALSE
3135,107,27,180,17,94,77,FALSE
3136,106,9,166,18,22,4,FALSE
3137,171,20,28,3,45,42,FALSE
3138,183,10,151,13,69,56,FALSE
3139,52,21,206,13,46,33,FALSE
3140,30,27,247,16,60,44,FALSE
3141,76,23,265,13,74,61,FALSE
3142,159,16,105,14,24,10,FALSE
3143,119,29,145,1,22,21,FALSE
3144,34,29,101,2,21,19,FALSE
3145,55,12,101,7,84,77,FALSE
3146,48,26,283,14,66,52,FALSE
3147,92,11,222,3,98,95,FALSE
3148,134,3,172,2,92,90,FALSE
3149,116,2,133,9,92,83,FALSE
3150,150,15,230,20,74,54,FALSE
3151,165,12,273,19,45,26,FALSE
3152,180,14,86,1,88,87,FALSE
3153,120,1,171,17,48,31,FALSE
3154,176,17,225,2,24,22,FALSE
3155,58,27,232,3,49,46,FALSE
3156,49,3,165,11,41,30,FALSE
3157,93,24,239,1,20,19,FALSE
3158,77,16,277,6,32,26,FALSE
3159,53,20,132,7,47,40,FALSE
3160,199,28,299,18,96,78,FALSE
3161,101,28,112,11,36,25,FALSE
3162,36,10,80,17,51,34,FALSE
3163,161,9,259,8,57,49,FALSE
3164,129,8,192,12,78,66,FALSE
3165,166,17,177,3,30,27,FALSE
3166,107,6,154,15,99,84,FALSE
3167,43,23,268,18,36,18,FALSE
3168,183,20,192,19,88,69,True
3169,59,26,278,16,52,36,FALSE
3170,128,1,35,6,76,70,FALSE
3171,98,2,173,5,72,67,FALSE
3172,143,14,85,14,87,73,FALSE
3173,199,23,44,8,75,67,FALSE
3174,132,8,239,19,74,55,FALSE
3175,102,10,165,9,68,59,FALSE
3176,76,26,247,15,58,43,FALSE
3177,127,1,110,7,34,27,FALSE
3178,133,22,230,18,79,61,FALSE
3179,136,6,146,4,68,64,FALSE
3180,140,9,25,4,69,65,FALSE
3181,90,13,210,4,75,71,FALSE
3182,67,15,152,8,56,48,FALSE
3183,184,8,168,16,23,7,FALSE
3184,73,25,250,17,99,82,FALSE
3185,41,1,116,8,59,51,FALSE
3186,32,25,153,16,23,7,FALSE
3187,180,30,213,12,31,19,FALSE
3188,51,14,213,20,20,0,FALSE
3189,20,4,211,4,70,66,True
3190,119,29,112,2,93,91,FALSE
3191,86,20,156,16,25,9,FALSE
3192,113,22,70,11,44,33,FALSE
3193,153,6,81,5,57,52,FALSE
3194,67,21,120,16,47,31,FALSE
3195,159,25,36,16,65,49,FALSE
3196,52,10,267,10,68,58,FALSE
3197,70,25,198,17,70,53,FALSE
3198,111,11,44,12,54,42,FALSE
3199,180,7,136,1,94,93,FALSE
3200,47,28,282,16,83,67,FALSE
3201,199,21,205,14,100,86,FALSE
3202,23,21,173,9,59,50,FALSE
3203,79,25,54,16,74,58,FALSE
3204,126,23,80,8,60,52,FALSE
3205,133,24,292,19,47,28,FALSE
3206,69,23,63,12,36,24,FALSE
3207,28,24,199,13,35,22,FALSE
3208,107,4,65,7,50,43,FALSE
3209,145,9,129,13,94,81,True
3210,140,11,218,8,36,28,FALSE
3211,130,19,165,19,49,30,FALSE
3212,188,14,299,9,73,64,FALSE
3213,189,25,298,8,99,91,True
3214,149,22,183,9,77,68,FALSE
3215,75,24,102,15,47,32,FALSE
3216,96,21,235,5,56,51,FALSE
3217,199,25,171,20,47,27,FALSE
3218,46,15,232,5,53,48,FALSE
3219,159,13,83,16,78,62,FALSE
3220,40,22,76,2,33,31,FALSE
3221,167,6,30,1,51,50,FALSE
3222,38,1,198,14,27,13,FALSE
3223,78,10,242,15,23,8,FALSE
3224,111,11,275,6,37,31,FALSE
3225,53,22,137,4,94,90,FALSE
3226,112,11,27,13,28,15,FALSE
3227,98,3,203,5,71,66,FALSE
3228,67,14,227,3,26,23,FALSE
3229,79,27,48,17,20,3,FALSE
3230,154,3,254,5,99,94,FALSE
3231,96,13,243,12,94,82,FALSE
3232,198,18,190,8,26,18,FALSE
3233,157,24,180,16,65,49,FALSE
3234,67,10,59,5,82,77,FALSE
3235,187,11,206,10,82,72,FALSE
3236,44,11,40,17,27,10,FALSE
3237,115,3,110,14,35,21,FALSE
3238,171,2,123,19,61,42,FALSE
3239,158,21,139,12,93,81,FALSE
3240,40,25,99,2,79,77,True
3241,94,24,52,20,64,44,FALSE
3242,109,4,95,7,98,91,FALSE
3243,146,18,291,15,30,15,FALSE
3244,123,26,225,11,91,80,FALSE
3245,200,12,29,11,33,22,FALSE
3246,171,9,58,9,67,58,FALSE
3247,157,10,228,12,63,51,FALSE
3248,166,7,122,3,68,65,FALSE
3249,43,30,237,8,21,13,FALSE
3250,157,11,192,7,77,70,FALSE
3251,36,9,164,15,73,58,FALSE
3252,194,18,100,15,99,84,FALSE
3253,61,7,133,16,78,62,FALSE
3254,46,8,285,18,79,61,FALSE
3255,172,13,236,14,70,56,FALSE
3256,54,8,61,16,97,81,FALSE
3257,112,20,60,4,61,57,FALSE
3258,199,16,82,17,51,34,FALSE
3259,37,7,242,11,68,57,FALSE
3260,167,30,244,13,81,68,FALSE
3261,127,2,241,8,35,27,FALSE
3262,193,5,174,17,28,11,FALSE
3263,151,16,183,19,52,33,FALSE
3264,150,1,186,9,98,89,FALSE
3265,190,21,25,20,90,70,FALSE
3266,31,11,163,20,80,60,FALSE
3267,195,25,57,10,62,52,True
3268,151,10,261,5,50,45,FALSE
3269,41,13,103,2,66,64,FALSE
3270,103,15,175,14,48,34,FALSE
3271,127,17,81,11,97,86,FALSE
3272,196,10,232,3,40,37,FALSE
3273,80,10,268,15,86,71,FALSE
3274,165,30,49,6,98,92,FALSE
3275,153,30,153,15,52,37,FALSE
3276,107,18,212,5,40,35,FALSE
3277,99,17,107,19,78,59,FALSE
3278,178,19,129,15,59,44,FALSE
3279,21,1,143,6,59,53,FALSE
3280,60,14,280,2,99,97,FALSE
3281,100,1,271,18,83,65,FALSE
3282,92,23,255,19,92,73,FALSE
3283,184,22,79,9,85,76,FALSE
3284,22,25,275,6,38,32,FALSE
3285,125,29,247,5,90,85,FALSE
3286,181,23,276,17,22,5,FALSE
3287,86,8,193,17,86,69,FALSE
3288,87,3,254,3,55,52,FALSE
3289,40,16,278,6,28,22,FALSE
3290,136,11,42,17,98,81,FALSE
3291,30,5,298,14,61,47,FALSE
3292,106,19,29,20,48,28,FALSE
3293,109,3,253,10,29,19,FALSE
3294,118,7,90,9,97,88,True
3295,67,14,93,19,23,4,FALSE
3296,187,12,126,6,55,49,FALSE
3297,171,5,159,11,52,41,FALSE
3298,107,19,216,4,51,47,FALSE
3299,26,28,199,9,80,71,FALSE
3300,141,17,214,3,41,38,FALSE
3301,92,6,144,19,62,43,FALSE
3302,137,1,31,15,42,27,FALSE
3303,34,6,281,20,61,41,FALSE
3304,34,27,237,9,56,47,FALSE
3305,114,18,230,14,92,78,FALSE
3306,143,13,96,8,72,64,FALSE
3307,179,26,188,20,33,13,FALSE
3308,111,28,61,10,40,30,FALSE
3309,97,23,290,15,89,74,FALSE
3310,57,14,56,8,46,38,FALSE
3311,130,1,190,4,44,40,FALSE
3312,23,3,42,10,88,78,True
3313,96,18,199,15,20,5,FALSE
3314,136,5,153,13,47,34,FALSE
3315,178,12,170,20,99,79,FALSE
3316,83,17,219,20,80,60,FALSE
3317,54,11,123,7,50,43,FALSE
3318,112,22,122,4,97,93,FALSE
3319,127,12,228,10,83,73,FALSE
3320,35,3,155,10,92,82,FALSE
3321,113,26,53,17,46,29,FALSE
3322,160,25,211,5,96,91,FALSE
3323,46,19,290,1,21,20,FALSE
3324,89,21,23,6,76,70,FALSE
3325,33,15,59,14,20,6,FALSE
3326,168,9,54,7,43,36,FALSE
3327,99,23,166,1,47,46,FALSE
3328,88,4,260,11,55,44,FALSE
3329,174,13,297,13,100,87,FALSE
3330,160,27,71,14,100,86,FALSE
3331,172,6,45,19,75,56,FALSE
3332,67,14,101,11,23,12,FALSE
3333,126,30,280,8,81,73,True
3334,164,7,196,20,90,70,FALSE
3335,121,25,58,18,95,77,FALSE
3336,191,1,125,19,28,9,FALSE
3337,134,17,185,16,94,78,FALSE
3338,173,16,196,2,89,87,FALSE
3339,166,23,92,19,94,75,FALSE
3340,169,19,48,6,51,45,FALSE
3341,188,8,253,15,54,39,FALSE
3342,56,22,84,1,22,21,FALSE
3343,20,3,30,13,39,26,FALSE
3344,145,10,95,1,90,89,FALSE
3345,25,5,196,17,60,43,FALSE
3346,151,12,173,5,97,92,FALSE
3347,54,6,182,15,81,66,FALSE
3348,125,16,76,1,56,55,FALSE
3349,138,30,72,3,83,80,FALSE
3350,83,17,73,7,26,19,FALSE
3351,88,12,149,20,74,54,FALSE
3352,104,1,24,14,25,11,FALSE
3353,33,29,225,5,80,75,FALSE
3354,181,11,42,12,36,24,FALSE
3355,104,3,233,1,25,24,FALSE
3356,53,26,138,12,97,85,FALSE
3357,43,3,41,10,91,81,FALSE
3358,108,12,216,11,75,64,FALSE
3359,74,27,239,7,36,29,FALSE
3360,63,10,155,12,31,19,FALSE
3361,29,4,176,4,87,83,FALSE
3362,121,6,95,4,98,94,FALSE
3363,177,6,61,9,65,56,FALSE
3364,49,27,244,11,99,88,FALSE
3365,30,18,36,9,28,19,FALSE
3366,29,27,45,1,38,37,FALSE
3367,143,21,131,19,30,11,FALSE
3368,43,19,270,1,95,94,FALSE
3369,59,28,168,13,76,63,FALSE
3370,43,15,160,12,99,87,FALSE
3371,37,19,149,17,21,4,FALSE
3372,136,22,120,2,24,22,FALSE
3373,94,10,241,4,23,19,FALSE
3374,82,2,159,3,47,44,True
3375,165,15,79,11,24,13,FALSE
3376,146,3,178,8,32,24,FALSE
3377,175,19,184,17,27,10,FALSE
3378,66,18,27,5,74,69,FALSE
3379,168,9,257,12,74,62,FALSE
3380,169,15,70,13,50,37,FALSE
3381,98,8,151,14,64,50,FALSE
3382,82,22,157,19,75,56,FALSE
3383,176,4,291,17,67,50,FALSE
3384,186,25,258,11,49,38,FALSE
3385,190,1,140,10,32,22,FALSE
3386,166,24,190,2,35,33,FALSE
3387,108,30,52,15,87,72,FALSE
3388,85,26,238,13,21,8,FALSE
3389,122,19,132,11,46,35,FALSE
3390,96,17,111,14,86,72,FALSE
3391,99,18,285,20,82,62,FALSE
3392,118,15,211,5,68,63,FALSE
3393,184,22,76,3,66,63,FALSE
3394,61,29,207,13,95,82,FALSE
3395,56,5,123,1,44,43,FALSE
3396,200,10,259,2,21,19,FALSE
3397,116,26,31,1,21,20,FALSE
3398,75,26,281,10,74,64,FALSE
3399,49,26,254,13,40,27,FALSE
3400,192,18,207,2,57,55,FALSE
3401,80,23,187,11,76,65,FALSE
3402,48,7,191,2,42,40,FALSE
3403,180,13,110,18,39,21,FALSE
3404,38,20,275,8,68,60,FALSE
3405,176,15,99,14,64,50,FALSE
3406,131,6,226,5,90,85,FALSE
3407,92,29,221,15,48,33,FALSE
3408,120,10,207,6,55,49,FALSE
3409,115,16,247,7,50,43,FALSE
3410,75,27,45,14,28,14,FALSE
3411,199,9,38,18,66,48,FALSE
3412,188,8,141,9,29,20,FALSE
3413,129,8,274,15,46,31,FALSE
3414,145,10,281,6,29,23,FALSE
3415,170,1,168,17,94,77,FALSE
3416,101,4,91,16,61,45,FALSE
3417,69,15,251,12,41,29,FALSE
3418,195,27,135,18,93,75,FALSE
3419,70,14,39,19,92,73,FALSE
3420,158,26,150,6,41,35,FALSE
3421,22,29,150,12,63,51,FALSE
3422,129,29,256,19,40,21,FALSE
3423,62,22,143,18,68,50,FALSE
3424,177,20,161,4,70,66,FALSE
3425,80,9,286,9,84,75,FALSE
3426,125,28,125,13,96,83,FALSE
3427,131,29,205,3,65,62,FALSE
3428,59,9,262,19,83,64,FALSE
3429,107,3,293,13,54,41,FALSE
3430,121,27,135,18,75,57,FALSE
3431,162,2,296,20,67,47,FALSE
3432,118,23,28,12,42,30,FALSE
3433,84,15,196,8,45,37,FALSE
3434,81,11,87,15,63,48,FALSE
3435,170,16,98,20,67,47,FALSE
3436,100,11,180,10,72,62,FALSE
3437,25,10,68,15,64,49,FALSE
3438,39,28,40,13,45,32,FALSE
3439,156,2,269,18,52,34,FALSE
3440,46,20,75,11,66,55,FALSE
3441,76,3,271,4,88,84,FALSE
3442,138,1,183,3,56,53,FALSE
3443,181,21,86,3,39,36,FALSE
3444,195,16,203,1,54,53,FALSE
3445,193,21,109,6,50,44,FALSE
3446,170,19,141,15,47,32,FALSE
3447,87,24,290,1,93,92,FALSE
3448,87,14,278,1,41,40,FALSE
3449,144,20,24,9,61,52,FALSE
3450,28,19,92,5,32,27,FALSE
3451,34,30,253,7,76,69,FALSE
3452,90,12,286,16,57,41,FALSE
3453,144,1,203,5,65,60,FALSE
3454,100,14,175,5,41,36,FALSE
3455,65,2,154,11,91,80,FALSE
3456,73,17,167,2,84,82,FALSE
3457,192,6,78,6,75,69,FALSE
3458,156,17,235,1,34,33,FALSE
3459,194,1,285,16,21,5,FALSE
3460,56,3,191,17,92,75,FALSE
3461,170,18,47,17,87,70,FALSE
3462,103,1,246,18,33,15,FALSE
3463,138,4,261,16,79,63,FALSE
3464,36,25,162,1,49,48,FALSE
3465,31,7,142,10,46,36,FALSE
3466,33,8,199,10,95,85,FALSE
3467,58,2,183,12,50,38,FALSE
3468,100,24,258,9,73,64,FALSE
3469,180,7,244,4,52,48,FALSE
3470,179,30,169,6,24,18,FALSE
3471,106,26,214,8,22,14,FALSE
3472,73,10,81,16,42,26,FALSE
3473,30,30,219,11,29,18,FALSE
3474,76,10,226,1,80,79,FALSE
3475,138,23,283,9,45,36,FALSE
3476,193,10,199,1,30,29,FALSE
3477,69,28,164,7,41,34,FALSE
3478,122,2,21,10,83,73,FALSE
3479,154,8,111,2,49,47,FALSE
3480,44,2,250,4,62,58,FALSE
3481,195,14,128,16,36,20,FALSE
3482,162,5,178,7,21,14,FALSE
3483,34,14,268,3,38,35,FALSE
3484,100,16,100,11,20,9,FALSE
3485,115,20,41,6,87,81,FALSE
3486,58,5,137,19,100,81,FALSE
3487,194,16,182,5,34,29,FALSE
3488,129,8,299,6,98,92,FALSE
3489,131,16,123,2,96,94,FALSE
3490,83,20,287,2,72,70,FALSE
3491,150,25,43,12,81,69,FALSE
3492,129,18,25,3,56,53,FALSE
3493,174,14,112,13,71,58,FALSE
3494,39,30,277,9,91,82,FALSE
3495,147,13,105,2,99,97,FALSE
3496,85,27,99,11,86,75,FALSE
3497,198,2,82,18,73,55,FALSE
3498,62,17,221,11,33,22,FALSE
3499,87,16,34,14,63,49,FALSE
3500,31,20,31,14,85,71,True
3501,91,15,97,1,45,44,FALSE
3502,42,20,264,2,90,88,FALSE
3503,43,18,269,17,97,80,True
3504,130,11,26,20,29,9,FALSE
3505,76,29,194,10,60,50,FALSE
3506,78,30,73,5,41,36,FALSE
3507,124,12,263,11,48,37,FALSE
3508,174,15,223,20,43,23,FALSE
3509,178,17,141,1,90,89,FALSE
3510,120,5,279,8,57,49,FALSE
3511,108,16,267,18,79,61,FALSE
3512,109,27,100,14,64,50,FALSE
3513,25,19,194,10,91,81,FALSE
3514,38,22,216,17,70,53,FALSE
3515,100,14,123,14,20,6,FALSE
3516,134,6,268,20,45,25,FALSE
3517,113,3,164,1,95,94,FALSE
3518,169,15,161,9,90,81,FALSE
3519,143,22,112,10,33,23,FALSE
3520,152,24,91,10,78,68,FALSE
3521,50,9,199,13,97,84,FALSE
3522,172,5,127,4,42,38,FALSE
3523,179,15,38,12,34,22,FALSE
3524,197,18,89,11,81,70,FALSE
3525,88,21,294,7,79,72,FALSE
3526,41,3,253,9,33,24,FALSE
3527,101,21,175,19,21,2,FALSE
3528,100,23,279,8,79,71,FALSE
3529,195,27,84,10,47,37,FALSE
3530,173,22,284,8,84,76,FALSE
3531,86,25,33,11,33,22,FALSE
3532,90,14,199,8,20,12,FALSE
3533,108,25,45,14,82,68,FALSE
3534,106,1,199,2,20,18,FALSE
3535,169,27,135,4,30,26,FALSE
3536,116,27,64,12,78,66,FALSE
3537,152,28,291,14,86,72,FALSE
3538,160,14,71,17,34,17,FALSE
3539,129,10,202,1,41,40,FALSE
3540,159,17,149,20,61,41,True
3541,99,1,166,8,63,55,FALSE
3542,194,4,47,7,44,37,FALSE
3543,174,11,105,9,53,44,FALSE
3544,182,22,120,13,67,54,FALSE
3545,40,29,300,5,91,86,FALSE
3546,92,1,167,9,32,23,FALSE
3547,129,30,212,10,35,25,FALSE
3548,147,22,151,18,69,51,FALSE
3549,80,1,189,4,71,67,FALSE
3550,171,8,210,7,43,36,FALSE
3551,156,19,140,11,85,74,FALSE
3552,104,9,122,2,47,45,FALSE
3553,106,2,64,7,40,33,FALSE
3554,66,8,222,16,39,23,FALSE
3555,23,18,139,18,91,73,FALSE
3556,134,2,294,2,54,52,FALSE
3557,54,13,238,11,43,32,FALSE
3558,191,3,284,12,94,82,FALSE
3559,20,28,43,7,86,79,FALSE
3560,164,3,115,1,54,53,FALSE
3561,24,12,206,3,84,81,FALSE
3562,37,2,164,5,94,89,FALSE
3563,181,9,221,17,51,34,FALSE
3564,159,22,283,5,37,32,FALSE
3565,75,24,272,1,32,31,FALSE
3566,148,30,164,3,56,53,FALSE
3567,200,30,27,3,64,61,FALSE
3568,143,25,213,9,40,31,FALSE
3569,149,8,236,8,59,51,FALSE
3570,36,9,38,3,64,61,FALSE
3571,29,23,272,16,95,79,FALSE
3572,104,22,175,1,73,72,FALSE
3573,29,18,122,9,67,58,FALSE
3574,93,12,222,13,76,63,FALSE
3575,86,26,58,14,39,25,FALSE
3576,40,23,123,12,69,57,FALSE
3577,66,30,282,5,45,40,FALSE
3578,53,22,75,18,24,6,FALSE
3579,164,28,119,12,29,17,FALSE
3580,61,26,121,16,85,69,FALSE
3581,57,29,100,11,32,21,FALSE
3582,141,6,180,12,56,44,FALSE
3583,199,12,281,11,70,59,FALSE
3584,93,7,32,10,86,76,FALSE
3585,146,2,115,18,32,14,FALSE
3586,28,23,279,15,61,46,FALSE
3587,140,8,277,19,98,79,FALSE
3588,147,29,295,7,63,56,FALSE
3589,154,18,58,8,94,86,FALSE
3590,95,14,76,8,84,76,FALSE
3591,74,21,214,9,83,74,FALSE
3592,105,6,300,3,85,82,FALSE
3593,91,3,257,2,41,39,FALSE
3594,113,25,245,4,99,95,FALSE
3595,97,8,157,18,52,34,FALSE
3596,68,11,273,12,26,14,True
3597,143,27,187,3,69,66,FALSE
3598,117,9,266,20,56,36,FALSE
3599,113,10,82,8,37,29,FALSE
3600,97,24,232,15,33,18,FALSE
3601,74,6,225,12,79,67,FALSE
3602,117,29,20,1,55,54,FALSE
3603,122,26,160,11,26,15,FALSE
3604,33,3,31,3,78,75,FALSE
3605,109,15,177,9,97,88,FALSE
3606,43,13,58,13,55,42,FALSE
3607,159,7,163,9,44,35,FALSE
3608,39,3,241,1,50,49,FALSE
3609,200,24,235,2,23,21,FALSE
3610,179,9,74,16,66,50,FALSE
3611,174,11,57,17,94,77,FALSE
3612,142,24,288,10,77,67,FALSE
3613,22,18,159,8,74,66,FALSE
3614,43,19,235,3,67,64,FALSE
3615,89,22,241,9,50,41,FALSE
3616,46,26,241,10,46,36,True
3617,166,5,151,4,79,75,FALSE
3618,63,22,193,8,71,63,FALSE
3619,182,19,146,9,65,56,FALSE
3620,122,3,280,20,39,19,FALSE
3621,26,18,197,20,96,76,FALSE
3622,121,1,202,12,73,61,FALSE
3623,138,21,249,1,35,34,FALSE
3624,137,17,130,4,23,19,FALSE
3625,182,1,196,12,70,58,FALSE
3626,104,19,296,6,95,89,FALSE
3627,139,19,245,14,81,67,FALSE
3628,78,19,102,18,79,61,FALSE
3629,181,15,201,3,43,40,FALSE
3630,161,24,197,4,42,38,FALSE
3631,195,13,117,14,47,33,FALSE
3632,148,6,112,5,36,31,FALSE
3633,80,24,142,13,37,24,FALSE
3634,25,8,295,13,54,41,FALSE
3635,83,1,69,20,52,32,FALSE
3636,37,14,227,9,94,85,FALSE
3637,163,13,261,19,38,19,FALSE
3638,103,30,20,16,75,59,FALSE
3639,39,4,42,2,97,95,FALSE
3640,59,29,108,15,77,62,FALSE
3641,81,29,238,9,31,22,FALSE
3642,194,27,196,4,57,53,FALSE
3643,61,23,131,18,60,42,FALSE
3644,141,14,153,6,62,56,FALSE
3645,142,17,51,20,27,7,FALSE
3646,46,10,92,12,43,31,FALSE
3647,23,7,190,8,89,81,FALSE
3648,153,5,103,7,77,70,FALSE
3649,83,9,174,5,95,90,FALSE
3650,179,6,218,13,88,75,FALSE
3651,52,7,94,8,63,55,FALSE
3652,91,9,146,12,57,45,FALSE
3653,170,15,238,8,99,91,FALSE
3654,139,18,63,14,49,35,FALSE
3655,102,17,60,5,87,82,FALSE
3656,92,12,234,18,63,45,FALSE
3657,113,12,35,17,45,28,FALSE
3658,172,2,295,6,69,63,FALSE
3659,44,24,47,4,20,16,FALSE
3660,137,28,32,20,87,67,FALSE
3661,135,8,197,4,72,68,FALSE
3662,152,2,97,13,42,29,FALSE
3663,65,29,25,16,87,71,FALSE
3664,40,23,87,14,66,52,FALSE
3665,169,26,253,17,84,67,FALSE
3666,43,18,26,17,37,20,FALSE
3667,139,27,99,16,97,81,FALSE
3668,129,27,279,8,29,21,FALSE
3669,28,3,170,3,85,82,FALSE
3670,105,14,206,17,52,35,FALSE
3671,44,23,90,10,33,23,FALSE
3672,111,22,80,14,27,13,FALSE
3673,191,6,159,4,58,54,FALSE
3674,63,26,238,4,22,18,FALSE
3675,71,16,222,19,77,58,FALSE
3676,121,10,292,18,57,39,True
3677,152,16,57,1,27,26,FALSE
3678,157,26,60,4,37,33,FALSE
3679,73,5,208,13,20,7,FALSE
3680,89,20,51,15,53,38,FALSE
3681,105,5,135,17,23,6,FALSE
3682,135,12,77,11,47,36,FALSE
3683,104,6,116,9,62,53,FALSE
3684,29,26,144,11,95,84,FALSE
3685,33,9,25,9,85,76,FALSE
3686,123,29,143,16,70,54,FALSE
3687,57,20,136,10,95,85,FALSE
3688,145,10,35,6,100,94,FALSE
3689,58,14,96,6,66,60,FALSE
3690,26,24,195,1,47,46,FALSE
3691,51,27,39,1,56,55,FALSE
3692,95,4,266,4,96,92,FALSE
3693,72,26,44,19,31,12,FALSE
3694,156,6,89,2,34,32,FALSE
3695,87,29,234,11,100,89,FALSE
3696,56,29,152,13,57,44,FALSE
3697,132,7,290,12,70,58,FALSE
3698,83,25,210,12,71,59,FALSE
3699,109,26,262,5,81,76,FALSE
3700,156,24,92,12,60,48,FALSE
3701,102,10,27,11,49,38,FALSE
3702,188,13,242,6,93,87,FALSE
3703,186,26,199,20,97,77,FALSE
3704,94,12,276,18,51,33,FALSE
3705,128,20,85,12,67,55,FALSE
3706,111,2,270,14,46,32,FALSE
3707,173,24,238,4,87,83,FALSE
3708,58,1,174,2,85,83,FALSE
3709,65,11,59,17,50,33,FALSE
3710,91,29,182,7,21,14,FALSE
3711,83,11,82,6,42,36,FALSE
3712,91,25,170,7,65,58,FALSE
3713,56,5,33,17,50,33,FALSE
3714,154,3,123,15,88,73,FALSE
3715,122,1,51,9,34,25,FALSE
3716,48,8,199,7,56,49,FALSE
3717,119,11,299,20,55,35,FALSE
3718,66,6,118,13,44,31,FALSE
3719,162,18,169,15,43,28,FALSE
3720,139,22,55,17,99,82,FALSE
3721,25,23,213,17,100,83,FALSE
3722,52,13,44,18,84,66,FALSE
3723,25,2,58,7,38,31,FALSE
3724,145,1,69,2,24,22,FALSE
3725,85,23,176,18,27,9,FALSE
3726,53,29,154,7,62,55,FALSE
3727,115,18,275,14,65,51,FALSE
3728,35,3,210,7,82,75,FALSE
3729,75,10,279,7,52,45,FALSE
3730,142,8,228,3,82,79,FALSE
3731,128,29,286,13,78,65,FALSE
3732,110,12,295,11,49,38,True
3733,135,6,243,18,66,48,FALSE
3734,104,17,97,1,79,78,FALSE
3735,157,9,232,15,40,25,FALSE
3736,133,13,255,4,96,92,FALSE
3737,187,29,257,19,81,62,FALSE
3738,79,25,80,13,78,65,FALSE
3739,192,16,138,6,36,30,FALSE
3740,27,22,273,7,21,14,FALSE
3741,181,19,292,9,36,27,FALSE
3742,79,4,294,17,51,34,FALSE
3743,158,12,291,7,35,28,FALSE
3744,90,18,236,1,46,45,FALSE
3745,191,12,82,6,33,27,FALSE
3746,43,5,33,13,55,42,FALSE
3747,147,3,117,3,76,73,FALSE
3748,108,30,131,1,51,50,FALSE
3749,169,16,31,12,55,43,FALSE
3750,135,7,118,3,90,87,FALSE
3751,188,18,264,19,78,59,FALSE
3752,38,26,87,17,55,38,FALSE
3753,93,21,130,14,35,21,FALSE
3754,124,5,168,8,34,26,FALSE
3755,76,11,74,16,71,55,FALSE
3756,31,4,53,4,57,53,FALSE
3757,70,10,276,9,89,80,FALSE
3758,99,29,82,19,65,46,FALSE
3759,93,25,226,10,88,78,FALSE
3760,63,13,290,19,28,9,FALSE
3761,78,26,49,11,95,84,True
3762,80,23,93,9,54,45,FALSE
3763,141,19,51,12,81,69,FALSE
3764,124,3,116,17,48,31,FALSE
3765,48,11,155,3,24,21,FALSE
3766,25,28,119,11,75,64,FALSE
3767,70,9,300,9,96,87,FALSE
3768,67,16,160,20,89,69,FALSE
3769,80,6,246,4,55,51,True
3770,52,26,105,7,64,57,FALSE
3771,189,21,43,20,38,18,FALSE
3772,74,9,29,15,36,21,FALSE
3773,77,11,208,1,29,28,FALSE
3774,102,23,149,16,66,50,FALSE
3775,108,4,257,5,39,34,FALSE
3776,152,2,110,4,62,58,FALSE
3777,72,9,106,5,82,77,FALSE
3778,169,10,97,7,67,60,FALSE
3779,95,10,122,10,62,52,FALSE
3780,120,25,237,2,60,58,FALSE
3781,98,23,282,2,62,60,FALSE
3782,129,14,105,14,26,12,FALSE
3783,199,10,268,16,78,62,FALSE
3784,67,14,232,2,79,77,FALSE
3785,159,5,245,3,87,84,FALSE
3786,98,12,28,9,61,52,FALSE
3787,134,12,186,6,77,71,True
3788,129,18,27,5,85,80,FALSE
3789,79,8,279,17,39,22,FALSE
3790,89,9,59,1,35,34,FALSE
3791,160,15,262,16,40,24,FALSE
3792,127,12,274,3,98,95,FALSE
3793,89,1,201,16,98,82,True
3794,170,8,228,5,86,81,FALSE
3795,172,4,93,16,29,13,FALSE
3796,153,10,103,13,83,70,FALSE
3797,83,25,94,2,65,63,FALSE
3798,120,2,22,13,37,24,FALSE
3799,167,28,250,19,27,8,FALSE
3800,55,1,258,18,61,43,FALSE
3801,62,8,151,7,87,80,FALSE
3802,154,20,177,1,36,35,FALSE
3803,141,28,120,5,61,56,FALSE
3804,139,30,89,2,90,88,FALSE
